new_id,sentence_id,sentence,sentence_tokens,type,dimension_group,speech_act
DOC000008,SENT007,"Eu cobiço o que a Alemanha tem , que consegue deixar tanto tempo um treinador para trabalhar , afirmou Tite .","['Eu', 'cobiço', 'o', 'que', 'a', 'Alemanha', 'tem', ',', 'que', 'consegue', 'deixar', 'tanto', 'tempo', 'um', 'treinador', 'para', 'trabalhar', ',', 'afirmou', 'Tite', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT009,Uma vitória de a seleção brasileira pode ajudar a Argentina a se classificar sem a repescagem a o Mundial .,"['Uma', 'vitória', 'de', 'a', 'seleção', 'brasileira', 'pode', 'ajudar', 'a', 'Argentina', 'a', 'se', 'classificar', 'sem', 'a', 'repescagem', 'a', 'o', 'Mundial', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT010,O time dirigido por Sampaoli enfrenta o eliminado Equador em Quito .,"['O', 'time', 'dirigido', 'por', 'Sampaoli', 'enfrenta', 'o', 'eliminado', 'Equador', 'em', 'Quito', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT011,"Atualmente , o Chile ocupa a terceira posição com 26 pontos .","['Atualmente', ',', 'o', 'Chile', 'ocupa', 'a', 'terceira', 'posição', 'com', '26', 'pontos', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT012,Já a Argentina está em a sexta posição com 25 pontos .,"['Já', 'a', 'Argentina', 'está', 'em', 'a', 'sexta', 'posição', 'com', '25', 'pontos', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT013,"Entre os dois times estão Colômbia , quarta colocada ( 26 pontos ) , e o Peru , quinto colocado ( 25 pontos ) .","['Entre', 'os', 'dois', 'times', 'estão', 'Colômbia', ',', 'quarta', 'colocada', '(', '26', 'pontos', ')', ',', 'e', 'o', 'Peru', ',', 'quinto', 'colocado', '(', '25', 'pontos', ')', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT014,"Vamos fazer o que é mais importante para nós , para a dignidade de um povo , da imprensa .","['Vamos', 'fazer', 'o', 'que', 'é', 'mais', 'importante', 'para', 'nós', ',', 'para', 'a', 'dignidade', 'de', 'um', 'povo', ',', 'da', 'de', 'a', 'imprensa', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT015,"Não é nada de extraordinário , que é fazer o melhor .","['Não', 'é', 'nada', 'de', 'extraordinário', ',', 'que', 'é', 'fazer', 'o', 'melhor', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT016,"Os outros vão colher o fruto de o trabalho que fizeram , disse o treinador .","['Os', 'outros', 'vão', 'colher', 'o', 'fruto', 'de', 'o', 'trabalho', 'que', 'fizeram', ',', 'disse', 'o', 'treinador', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT017,A classificação será determinada com o trabalho feito em os 18 jogos .,"['A', 'classificação', 'será', 'determinada', 'com', 'o', 'trabalho', 'feito', 'em', 'os', '18', 'jogos', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT018,"Não será merecimento por apenas um jogo e sim por a sequência , completou .","['Não', 'será', 'merecimento', 'por', 'apenas', 'um', 'jogo', 'e', 'sim', 'por', 'a', 'sequência', ',', 'completou', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT019,Tite fará apenas duas mudanças em relação a o time que empatou com a Bolívia .,"['Tite', 'fará', 'apenas', 'duas', 'mudanças', 'em', 'relação', 'a', 'o', 'time', 'que', 'empatou', 'com', 'a', 'Bolívia', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT020,"O goleiro Ederson , que terá a primeira oportunidade como titular , entra em o lugar de Alisson , enquanto Marquinhos ocupa a vaga de Thiago Silva .","['O', 'goleiro', 'Ederson', ',', 'que', 'terá', 'a', 'primeira', 'oportunidade', 'como', 'titular', ',', 'entra', 'em', 'o', 'lugar', 'de', 'Alisson', ',', 'enquanto', 'Marquinhos', 'ocupa', 'a', 'vaga', 'de', 'Thiago', 'Silva', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT021,"Em a lateral esquerda , Alex Sandro será mantido .","['Em', 'a', 'lateral', 'esquerda', ',', 'Alex', 'Sandro', 'será', 'mantido', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT022,Não posso desestruturar a equipe em demasia .,"['Não', 'posso', 'desestruturar', 'a', 'equipe', 'em', 'demasia', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT024,"Se mexer demais , perde a organização , a coordenação e a preparação para o Mundial .","['Se', 'mexer', 'demais', ',', 'perde', 'a', 'organização', ',', 'a', 'coordenação', 'e', 'a', 'preparação', 'para', 'o', 'Mundial', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT025,"Quando começa a mexer nos três setores , essa oportunidade se perde em função da falta de estrutura .","['Quando', 'começa', 'a', 'mexer', 'nos', 'em', 'os', 'três', 'setores', ',', 'essa', 'oportunidade', 'se', 'perde', 'em', 'função', 'da', 'de', 'a', 'falta', 'de', 'estrutura', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT026,Por isso que tomei o cuidado de não mexer excessivamente .,"['Por', 'isso', 'que', 'tomei', 'o', 'cuidado', 'de', 'não', 'mexer', 'excessivamente', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT027,"Porque aí você vira "" Professor Pardal "" , completou .","['Porque', 'aí', 'você', 'vira', '""', 'Professor', 'Pardal', '""', ',', 'completou', '.']",General-purpose functions,Information-providing functions,inform
DOC000008,SENT028,Tite diz querer seguir em a seleção após o Mundial de a Rússia .,"['Tite', 'diz', 'querer', 'seguir', 'em', 'a', 'seleção', 'após', 'o', 'Mundial', 'de', 'a', 'Rússia', '.']",General-purpose functions,Information-providing functions,inform
DOC000010,SENT001,O aplicativo de mensagens instantâneas WhatsApp disponibilizou para download sua versão para negócios anunciada em setembro .,"['O', 'aplicativo', 'de', 'mensagens', 'instantâneas', 'WhatsApp', 'disponibilizou', 'para', 'download', 'sua', 'versão', 'para', 'negócios', 'anunciada', 'em', 'setembro', '.']",General-purpose functions,Information-providing functions,inform
DOC000010,SENT002,"Em fase de testes , o serviço está sendo usado por algumas empresas selecionadas por meio de um pré-cadastro no site da empresa .","['Em', 'fase', 'de', 'testes', ',', 'o', 'serviço', 'está', 'sendo', 'usado', 'por', 'algumas', 'empresas', 'selecionadas', 'por', 'meio', 'de', 'um', 'pré-cadastro', 'no', 'em', 'o', 'site', 'da', 'de', 'a', 'empresa', '.']",General-purpose functions,Information-providing functions,inform
DOC000010,SENT004,Também é possível estabelecer horários específicos em que o Whatsapp estará ativo e definir uma resposta automática para os clientes .,"['Também', 'é', 'possível', 'estabelecer', 'horários', 'específicos', 'em', 'que', 'o', 'Whatsapp', 'estará', 'ativo', 'e', 'definir', 'uma', 'resposta', 'automática', 'para', 'os', 'clientes', '.']",General-purpose functions,Information-providing functions,inform
DOC000010,SENT005,"A ideia é separar os perfis pessoais de os corporativos , que hoje funcionam de maneira "" bastante rudimentar "" , como definiu a empresa quando comunicou sobre o lançamento de o novo serviço .","['A', 'ideia', 'é', 'separar', 'os', 'perfis', 'pessoais', 'de', 'os', 'corporativos', ',', 'que', 'hoje', 'funcionam', 'de', 'maneira', '""', 'bastante', 'rudimentar', '""', ',', 'como', 'definiu', 'a', 'empresa', 'quando', 'comunicou', 'sobre', 'o', 'lançamento', 'de', 'o', 'novo', 'serviço', '.']",General-purpose functions,Information-providing functions,inform
DOC000010,SENT008,Executivos da companhia já haviam afirmado que o lançamento de um serviço para empresas fazia parte da estratégia para monetizar o aplicativo .,"['Executivos', 'da', 'de', 'a', 'companhia', 'já', 'haviam', 'afirmado', 'que', 'o', 'lançamento', 'de', 'um', 'serviço', 'para', 'empresas', 'fazia', 'parte', 'da', 'de', 'a', 'estratégia', 'para', 'monetizar', 'o', 'aplicativo', '.']",General-purpose functions,Information-providing functions,inform
DOC000010,SENT010,"Em julho , o aplicativo , lançado em 2009 e adquirido por US$ 19 milhões pelo Facebook em 2014 , comemorou a marca de um bilhão de usuários ativos por dia .","['Em', 'julho', ',', 'o', 'aplicativo', ',', 'lançado', 'em', '2009', 'e', 'adquirido', 'por', 'US$', '19', 'milhões', 'pelo', 'por', 'o', 'Facebook', 'em', '2014', ',', 'comemorou', 'a', 'marca', 'de', 'um', 'bilhão', 'de', 'usuários', 'ativos', 'por', 'dia', '.']",General-purpose functions,Information-providing functions,inform
DOC000010,SENT011,"Pouco mais de 10 % de esse total , 120 milhões , estão em o Brasil .","['Pouco', 'mais', 'de', '10', '%', 'de', 'esse', 'total', ',', '120', 'milhões', ',', 'estão', 'em', 'o', 'Brasil', '.']",General-purpose functions,Information-providing functions,inform
DOC000010,SENT012,"Em teste , WhatsApp Business permite que empresas façam cadastro com fixo .","['Em', 'teste', ',', 'WhatsApp', 'Business', 'permite', 'que', 'empresas', 'façam', 'cadastro', 'com', 'fixo', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT001,"A procuradora-geral da República , Raquel Dodge , defendeu a manutenção das prisões de Joesley Batista e Ricardo Saud , executivos da JBS .","['A', 'procuradora-geral', 'da', 'de', 'a', 'República', ',', 'Raquel', 'Dodge', ',', 'defendeu', 'a', 'manutenção', 'das', 'de', 'as', 'prisões', 'de', 'Joesley', 'Batista', 'e', 'Ricardo', 'Saud', ',', 'executivos', 'da', 'de', 'a', 'JBS', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT002,"Em dois documentos enviados na noite de sexta-feira ( 6 ) ao STF ( Supremo Tribunal Federal ) , Dodge afirma que há risco de que eles fujam ou atrapalhem as investigações .","['Em', 'dois', 'documentos', 'enviados', 'na', 'em', 'a', 'noite', 'de', 'sexta-feira', '(', '6', ')', 'ao', 'a', 'o', 'STF', '(', 'Supremo', 'Tribunal', 'Federal', ')', ',', 'Dodge', 'afirma', 'que', 'há', 'risco', 'de', 'que', 'eles', 'fujam', 'ou', 'atrapalhem', 'as', 'investigações', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT003,Ela aponta também a possibilidade de que eles voltem a cometer crimes .,"['Ela', 'aponta', 'também', 'a', 'possibilidade', 'de', 'que', 'eles', 'voltem', 'a', 'cometer', 'crimes', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT004,"Em 14 de setembro , o ministro Edson Fachin , relator do caso JBS no Supremo , converteu a prisão de Batista e de Saud de temporária ( 5 dias ) para preventiva , sem prazo definido .","['Em', '14', 'de', 'setembro', ',', 'o', 'ministro', 'Edson', 'Fachin', ',', 'relator', 'do', 'de', 'o', 'caso', 'JBS', 'no', 'em', 'o', 'Supremo', ',', 'converteu', 'a', 'prisão', 'de', 'Batista', 'e', 'de', 'Saud', 'de', 'temporária', '(', '5', 'dias', ')', 'para', 'preventiva', ',', 'sem', 'prazo', 'definido', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT005,"Para Dodge , a liberdade de Joesley e Saud oferece risco a as investigações , pois eles são suspeitos de ocultar fatos e de sonegar provas que comprometem outras pessoas .","['Para', 'Dodge', ',', 'a', 'liberdade', 'de', 'Joesley', 'e', 'Saud', 'oferece', 'risco', 'a', 'as', 'investigações', ',', 'pois', 'eles', 'são', 'suspeitos', 'de', 'ocultar', 'fatos', 'e', 'de', 'sonegar', 'provas', 'que', 'comprometem', 'outras', 'pessoas', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT009,Dodge destaca que os executivos têm dinheiro para fugir de o país .,"['Dodge', 'destaca', 'que', 'os', 'executivos', 'têm', 'dinheiro', 'para', 'fugir', 'de', 'o', 'país', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT010,"No caso de Saud , ela ressalta que ele possui cidadania paraguaia e que não havia contado aos procuradores que tem uma conta bancária no Paraguai .","['No', 'Em', 'o', 'caso', 'de', 'Saud', ',', 'ela', 'ressalta', 'que', 'ele', 'possui', 'cidadania', 'paraguaia', 'e', 'que', 'não', 'havia', 'contado', 'aos', 'a', 'os', 'procuradores', 'que', 'tem', 'uma', 'conta', 'bancária', 'no', 'em', 'o', 'Paraguai', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT011,"Ela destaca que as decisões pelas prisões preventivas foram feitas de maneira correta , uma vez que seu antecessor , Rodrigo Janot , rescindiu os acordos de delação de Batista e Saud .","['Ela', 'destaca', 'que', 'as', 'decisões', 'pelas', 'por', 'as', 'prisões', 'preventivas', 'foram', 'feitas', 'de', 'maneira', 'correta', ',', 'uma', 'vez', 'que', 'seu', 'antecessor', ',', 'Rodrigo', 'Janot', ',', 'rescindiu', 'os', 'acordos', 'de', 'delação', 'de', 'Batista', 'e', 'Saud', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT012,"Tanto para Janot como para Dodge , houve descumprimento de uma cláusula do acordo de delação que trata de omissão de má-fé , o que justificou rever os benefícios .","['Tanto', 'para', 'Janot', 'como', 'para', 'Dodge', ',', 'houve', 'descumprimento', 'de', 'uma', 'cláusula', 'do', 'de', 'o', 'acordo', 'de', 'delação', 'que', 'trata', 'de', 'omissão', 'de', 'má-fé', ',', 'o', 'que', 'justificou', 'rever', 'os', 'benefícios', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT014,O áudio foi entregue por os delatores a a PGR em o dia 31 de agosto .,"['O', 'áudio', 'foi', 'entregue', 'por', 'os', 'delatores', 'a', 'a', 'PGR', 'em', 'o', 'dia', '31', 'de', 'agosto', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT015,Dodge diz que em nenhum momento os delatores contaram ter sido instruídos por Miller durante as negociações do acordo .,"['Dodge', 'diz', 'que', 'em', 'nenhum', 'momento', 'os', 'delatores', 'contaram', 'ter', 'sido', 'instruídos', 'por', 'Miller', 'durante', 'as', 'negociações', 'do', 'de', 'o', 'acordo', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT016,Ela também destaca que possivelmente os delatores não tinham a intenção de entregar um áudio de uma conversa gravada acidentalmente e que embasou a prisão .,"['Ela', 'também', 'destaca', 'que', 'possivelmente', 'os', 'delatores', 'não', 'tinham', 'a', 'intenção', 'de', 'entregar', 'um', 'áudio', 'de', 'uma', 'conversa', 'gravada', 'acidentalmente', 'e', 'que', 'embasou', 'a', 'prisão', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT017,""" Até o momento , os indícios sugerem que a omissão de estes fatos foi intencional , premeditada e de má-fé "" , diz Dodge .","['""', 'Até', 'o', 'momento', ',', 'os', 'indícios', 'sugerem', 'que', 'a', 'omissão', 'de', 'estes', 'fatos', 'foi', 'intencional', ',', 'premeditada', 'e', 'de', 'má-fé', '""', ',', 'diz', 'Dodge', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT019,"Ela diz ainda que o acordo de colaboração premiada firmado com o Ministério Público Federal "" não pode ser utilizado para blindar o colaborador de forma absoluta da aplicação da lei "" .","['Ela', 'diz', 'ainda', 'que', 'o', 'acordo', 'de', 'colaboração', 'premiada', 'firmado', 'com', 'o', 'Ministério', 'Público', 'Federal', '""', 'não', 'pode', 'ser', 'utilizado', 'para', 'blindar', 'o', 'colaborador', 'de', 'forma', 'absoluta', 'da', 'de', 'a', 'aplicação', 'da', 'de', 'a', 'lei', '""', '.']",General-purpose functions,Information-providing functions,inform
DOC000011,SENT022,"Dodge defende manter Joesley e Saud , de a JBS , presos preventivamente .","['Dodge', 'defende', 'manter', 'Joesley', 'e', 'Saud', ',', 'de', 'a', 'JBS', ',', 'presos', 'preventivamente', '.']",General-purpose functions,Information-providing functions,inform
DOC000013,SENT001,"O presidente do Banco Nacional de Desenvolvimento Econômico e Social ( BNDES ) , Paulo Rabello de Castro , negou nesta segunda-feira que tenha havido irregularidades nos empréstimos concedidos pela instituição ao grupo JBS .","['O', 'presidente', 'do', 'de', 'o', 'Banco', 'Nacional', 'de', 'Desenvolvimento', 'Econômico', 'e', 'Social', '(', 'BNDES', ')', ',', 'Paulo', 'Rabello', 'de', 'Castro', ',', 'negou', 'nesta', 'em', 'esta', 'segunda-feira', 'que', 'tenha', 'havido', 'irregularidades', 'nos', 'em', 'os', 'empréstimos', 'concedidos', 'pela', 'por', 'a', 'instituição', 'ao', 'a', 'o', 'grupo', 'JBS', '.']",General-purpose functions,Information-providing functions,inform
